5000,0.1,0.5,0.01,0,50000,5000,0.0,0.0,1.0,0.0,0.8097434545454545,0.2534268006256222
5000,0.1,0.5,0.01,0,50000,5000,0.0,0.0,1.0,0.0,0.8098207272727272,0.2545491212595646
5000,0.1,0.5,0.01,0,50000,5000,0.0,0.0,1.0,0.0,0.8411552727272728,0.19212074773059257
5000,0.1,0.5,0.01,0,50000,5000,0.0,0.0,1.0,0.0,0.8110567272727274,0.25403267445568384
5000,0.1,0.5,0.01,0,50000,5000,0.0,0.0,1.0,0.0,0.8177023636363636,0.23831505303590064
8891,0.1,0.5,0.01,0,50000,8891,0.0,0.0,1.0,0.0,0.7650313290655619,0.30089543953207326
8891,0.1,0.5,0.01,0,50000,8891,0.0,0.0,1.0,0.0,0.8478852456232701,0.17778950710459046
8891,0.1,0.5,0.01,0,50000,8891,0.0,0.0,1.0,0.0,0.7653996366168004,0.3005439892421178
8891,0.1,0.5,0.01,0,50000,8891,0.0,0.0,1.0,0.0,0.7642646584367729,0.2992823379884255
8891,0.1,0.5,0.01,0,50000,8891,0.0,0.0,1.0,0.0,0.7649783498327419,0.3004319465804048
15811,0.1,0.5,0.01,0,50000,15811,0.0,0.0,1.0,0.0,0.6965153241859264,0.34870345228079846
15811,0.1,0.5,0.01,0,50000,15811,0.0,0.0,1.0,0.0,0.697955660907751,0.3489073229187116
15811,0.1,0.5,0.01,0,50000,15811,0.0,0.0,1.0,0.0,0.6967134673534819,0.34898676494162134
15811,0.1,0.5,0.01,0,50000,15811,0.0,0.0,1.0,0.0,0.6986681557794289,0.3459663472575707
15811,0.1,0.5,0.01,0,50000,15811,0.0,0.0,1.0,0.0,0.6968385224354592,0.3483309824141365
28117,0.1,0.5,0.01,0,50000,28117,0.0,0.0,1.0,0.0,0.6072072660240408,0.3860162268983041
28117,0.1,0.5,0.01,0,50000,28117,0.0,0.0,1.0,0.0,0.6060547640078344,0.38619635542506714
28117,0.1,0.5,0.01,0,50000,28117,0.0,0.0,1.0,0.0,0.6061269634010522,0.3862302551091583
28117,0.1,0.5,0.01,0,50000,28117,0.0,0.0,1.0,0.0,0.6067524354493901,0.38510392763520523
28117,0.1,0.5,0.01,0,50000,28117,0.0,0.0,1.0,0.0,0.6532653583726974,0.3578036978729155
50000,0.1,0.5,0.01,0,50000,50000,0.0,0.0,1.0,0.0,0.49933030000000006,0.40021532766988077
50000,0.1,0.5,0.01,0,50000,50000,0.0,0.0,1.0,0.0,0.5000989,0.4005718327825734
50000,0.1,0.5,0.01,0,50000,50000,0.0,0.0,1.0,0.0,0.5010743,0.4009169600796529
50000,0.1,0.5,0.01,0,50000,50000,0.0,0.0,1.0,0.0,0.5002162,0.40031088326144715
50000,0.1,0.5,0.01,0,50000,50000,0.0,0.0,1.0,0.0,0.5001327999999999,0.4000257371272004
88913,0.1,0.5,0.01,0,50000,88913,0.0,0.0,1.0,0.0,0.3939456350377574,0.3867327643453979
88913,0.1,0.5,0.01,0,50000,88913,0.0,0.0,1.0,0.0,0.3938321107455745,0.3860866904890796
88913,0.1,0.5,0.01,0,50000,88913,0.0,0.0,1.0,0.0,0.3954675948255383,0.38605674757177755
88913,0.1,0.5,0.01,0,50000,88913,0.0,0.0,1.0,0.0,0.3938840857227186,0.38608150039826633
88913,0.1,0.5,0.01,0,50000,88913,0.0,0.0,1.0,0.0,0.3943078041651969,0.3860637812428551
158113,0.1,0.5,0.01,0,50000,158113,0.0,0.0,1.0,0.0,0.30338618923373367,0.3482536274041306
158113,0.1,0.5,0.01,0,50000,158113,0.0,0.0,1.0,0.0,0.3025684123529044,0.3487146392162519
158113,0.1,0.5,0.01,0,50000,158113,0.0,0.0,1.0,0.0,0.303087889752202,0.34864052289960085
158113,0.1,0.5,0.01,0,50000,158113,0.0,0.0,1.0,0.0,0.3026159346124461,0.34836714108117156
158113,0.1,0.5,0.01,0,50000,158113,0.0,0.0,1.0,0.0,0.30260858283720865,0.3485604846533796
281170,0.1,0.5,0.01,0,50000,281170,0.0,0.0,1.0,0.0,0.23534070115046657,0.30032495213516014
281170,0.1,0.5,0.01,0,0,281170,0.0,0.0,1.0,0.0,0.12105028986022691,0.12946809883163354
281170,0.1,0.5,0.01,0,50000,281170,0.0,0.0,1.0,0.0,0.23541395657819245,0.30080656791302374
281170,0.1,0.5,0.01,0,50000,281170,0.0,0.0,1.0,0.0,0.23574855814234383,0.3010741320763299
281170,0.1,0.5,0.01,0,50000,281170,0.0,0.0,1.0,0.0,0.23562662680798382,0.3008953243783709
500000,0.1,0.5,0.01,0,50000,500000,0.0,0.0,1.0,0.0,0.18935710909090908,0.2531559015892397
500000,0.1,0.5,0.01,0,50000,500000,0.0,0.0,1.0,0.0,0.19007861818181823,0.25347904772853175
500000,0.1,0.5,0.01,0,50000,500000,0.0,0.0,1.0,0.0,0.18966985454545457,0.25355618868834706
500000,0.1,0.5,0.01,0,50000,500000,0.0,0.0,1.0,0.0,0.1899168363636364,0.253241322910113
500000,0.1,0.5,0.01,0,50000,500000,0.0,0.0,1.0,0.0,0.19058860000000002,0.2536469692398974
